Date,Suburb,State,Postcode,Beds,Baths,Cars,Land,Type,SaleType,Median price,Price,latitude,longitude,dist_to_cbd
7/05/2025,NEWCASTLE,NSW,2300,3,2,2,185,Apartment/Unit/Flat,PRIVATE TREATY,645000,3100000,-32.9286994,151.7869574,117.4475157
8/05/2025,HACKETT,ACT,2602,5,3,5,948,House,AUCTION,980000,3100000,-35.2563865,149.1638054,7.298631933
8/05/2025,CROYDON PARK,NSW,2133,4,4,3,587,House,PRIOR TO AUCTION,752000,3100000,-33.8937963,151.1054915,9.873823724
9/05/2025,BONNELLS BAY,NSW,2264,3,3,4,957,House,PRIOR TO AUCTION,752000,3100000,-33.1083072,151.5248166,89.44023191
12/08/2025,ROSEBERY,NSW,2018,4,1,3,,House,PRIOR TO AUCTION,752000,3100000,-33.9165682,151.2041407,5.196837705
13/08/2025,DARLINGHURST,NSW,2010,3,3,,78,Apartment/Unit/Flat,AUCTION,645000,3100000,-33.8850714,151.2181711,1.920790518
15/08/2025,WOOLLAHRA,NSW,2025,3,1,1,,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,3100000,-33.8845577,151.2407154,3.415552866
6/05/2025,ORCHARD HILLS,NSW,2748,4,2,4,4001,House,PRIVATE TREATY,752000,3080000,-33.7836155,150.7165835,46.51169415
7/05/2025,ASHMORE,QLD,4214,4,3,2,1123,House,PRIVATE TREATY,670000,3075000,-27.992118,153.3589954,66.74811655
8/05/2025,ENFIELD,NSW,2136,5,3,3,493,House,PRIVATE TREATY,752000,3065000,-33.889522,151.0932251,10.86620531
6/05/2025,HOPE ISLAND,QLD,4212,4,4,7,1330,House,PRIVATE TREATY,670000,3060000,-27.8721155,153.342588,54.65258348
6/05/2025,CITY BEACH,WA,6015,4,2,2,868,House,PRIVATE TREATY,505000,3060000,-31.9333445,115.7658502,9.299097901
20/05/2025,ANNANDALE,NSW,2038,3,1,1,314,House,PRIOR TO AUCTION,752000,3060000,-33.8789049,151.1735189,3.369923149
4/05/2025,SANCTUARY COVE,QLD,4212,4,3,3,914,House,PRIVATE TREATY,670000,3050000,,,
22/05/2025,MANLY VALE,NSW,2093,7,5,3,816,House,PRIOR TO AUCTION,752000,3050000,-33.7852231,151.2656795,10.78551614
31/07/2025,LYNTON,SA,5062,8,4,,,House,PRIVATE TREATY,495000,3050000,-34.9998128,138.6067392,7.971167436
12/08/2025,VIRGINIA,QLD,4014,5,3,2,627,House,PRIVATE TREATY,670000,3050000,-27.3851203,153.0592144,9.939021364
9/05/2025,CASTLE HILL,NSW,2154,5,3,2,847,House,PRIVATE TREATY,752000,3040000,-33.7165109,150.9996364,25.74129337
12/08/2025,CROMER,NSW,2099,6,4,2,311,House,PRIOR TO AUCTION,752000,3035000,-33.7429394,151.2871253,15.8565083
24/05/2025,KINGSGROVE,NSW,2208,4,2,2,828,House,AUCTION,752000,3031000,-33.9455746,151.1061565,12.64022388
14/08/2025,BEVERLY HILLS,NSW,2209,5,4,4,441,House,PRIVATE TREATY,752000,3030000,-33.9519128,151.0700464,15.69424297
15/08/2025,DARLINGHURST,NSW,2010,3,2,1,,Terrace,PRIVATE TREATY,752000,3020000,-33.8774726,151.2248113,1.747575421
12/08/2025,STANMORE,NSW,2048,4,2,2,290,House,AUCTION,752000,3010000,-33.8967946,151.1639489,5.075345888
8/05/2025,MANLY,NSW,2095,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,645000,3000000,-33.7989486,151.2839169,10.52844673
10/05/2025,CARNEGIE,VIC,3163,4,2,4,804,House,AUCTION,550000,3000000,-37.8993573,145.046563,11.96235912
19/05/2025,MAROOCHY RIVER,QLD,4561,10,10,5,,House,PRIVATE TREATY,670000,3000000,-26.5643589,153.0062326,100.2481389
19/05/2025,ST LUCIA,QLD,4067,5,4,4,625,House,PRIVATE TREATY,670000,3000000,-27.499469,153.0061064,3.792458706
20/05/2025,MOUNT MARTHA,VIC,3934,4,4,2,1367,House,PRIVATE TREATY,550000,3000000,-38.2911397,144.9945192,53.0055109
20/05/2025,STRATHTULLOH,VIC,3338,6,2,6,40800,House,PRIVATE TREATY,550000,3000000,-37.7411161,144.596562,33.30162254
7/08/2025,TIN CAN BAY,QLD,4580,4,2,4,898,House,AUCTION,670000,3000000,,,
8/08/2025,HAWTHORNE,QLD,4171,5,3,2,604,House,PRIVATE TREATY,670000,3000000,-27.4575609,153.0607846,3.895849872
12/08/2025,WAREEMBA,NSW,2046,4,3,2,345,House,PRIVATE TREATY,752000,3000000,-33.8563835,151.1332894,7.098321653
14/08/2025,MARRICKVILLE,NSW,2204,5,3,1,,House,PRIOR TO AUCTION,752000,3000000,-33.8991782,151.1587883,5.617237998
9/05/2025,OATLEY,NSW,2223,7,4,4,1278,House,PRIVATE TREATY,752000,2970000,-33.9894922,151.0769925,17.98605491
11/08/2025,BENOWA WATERS,QLD,4217,7,4,6,882,House,AUCTION,670000,2970000,,,
16/08/2025,RYDE,NSW,2112,5,4,2,348,House,AUCTION,752000,2965000,-33.801966,151.11993,11.11620883
8/05/2025,WEST PENNANT HILLS,NSW,2125,5,3,2,855,House,PRIOR TO AUCTION,752000,2950000,-33.749039,151.026029,21.54806215
1/08/2025,COTTESLOE,WA,6011,4,2,3,685,House,PRIVATE TREATY,505000,2950000,-31.9842838,115.7608955,9.934284501
13/08/2025,BEACONSFIELD UPPER,VIC,3808,5,2,6,4206,House,PRIVATE TREATY,550000,2927000,-38.0076128,145.4175295,45.35505898
11/08/2025,CLAREMONT,WA,6010,3,2,2,676,House,PRIVATE TREATY,505000,2920000,-31.9898472,115.7685171,9.481166411
14/08/2025,GREENWICH,NSW,2065,3,2,1,307,House,PRIOR TO AUCTION,752000,2911000,-33.8322785,151.1849303,4.693955415
2/05/2025,MEDINDIE,SA,5081,4,2,4,870,House,PRIVATE TREATY,495000,2910000,-34.8973426,138.6066139,3.475204929
10/05/2025,BURWOOD,VIC,3125,5,3,3,601,House,AUCTION,550000,2910000,-37.8442277,145.1054679,12.96150581
20/05/2025,COTTESLOE,WA,6011,2,2,2,442,House,PRIVATE TREATY,505000,2910000,-32.0071905,115.7559007,11.41176678
15/08/2025,PADDINGTON,NSW,2021,3,1,,115,House,AUCTION,752000,2910000,-33.8831394,151.2348175,2.863686461
24/05/2025,MATRAVILLE,NSW,2036,4,2,3,474,House,AUCTION,752000,2901000,-33.9636559,151.2447016,10.93708233
1/05/2025,BROADBEACH WATERS,QLD,4218,4,3,2,,House,PRIOR TO AUCTION,670000,2900000,-28.0279653,153.4195083,73.22286178
7/05/2025,KILLARNEY HEIGHTS,NSW,2087,5,3,2,701,House,PRIVATE TREATY,752000,2900000,-33.7709874,151.2082404,10.96507939
8/05/2025,AUSTINMER,NSW,2515,5,2,2,,House,PRIVATE TREATY,752000,2900000,-34.3056583,150.9343448,54.55399237
13/05/2025,TOORAK GARDENS,SA,5065,3,2,2,960,House,PRIVATE TREATY,495000,2900000,-34.933122,138.6400766,3.708630819
20/05/2025,FRENCHS FOREST,NSW,2086,4,3,2,901,House,PRIVATE TREATY,752000,2900000,-33.7430045,151.2330703,14.25484133
24/05/2025,BELLA VISTA,NSW,2153,4,3,3,814,House,AUCTION,752000,2900000,-33.7416959,150.9614299,26.91652356
7/08/2025,MARCOOLA,QLD,4564,,,,402,Vacantland,PRIVATE TREATY,670000,2900000,-26.5858908,153.0967505,98.11741689
9/08/2025,CARLTON NORTH,VIC,3054,4,1,3,,House,AUCTION,550000,2900000,-37.7795243,144.9721305,3.933706087
14/08/2025,BELLA VISTA,NSW,2153,7,4,2,880,House,AUCTION,752000,2900000,,,
14/08/2025,TENERIFFE,QLD,4005,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,660000,2900000,-27.4544757,153.0494632,3.026991561
6/05/2025,MOUNT GRAVATT,QLD,4122,6,4,2,607,House,PRIVATE TREATY,670000,2890000,-27.5384297,153.0737571,9.160493982
20/05/2025,WEST PENNANT HILLS,NSW,2125,6,3,5,953,House,PRIVATE TREATY,752000,2890000,-33.755514,151.032065,20.66441151
16/08/2025,RANDWICK,NSW,2031,4,2,1,,House,AUCTION,752000,2889000,-33.9189787,151.2407929,6.224543471
13/08/2025,MAIN BEACH,QLD,4217,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,660000,2875000,,,
4/05/2025,BLACK ROCK,VIC,3193,5,4,2,755,House,PRIVATE TREATY,550000,2870000,-37.97544,145.0248596,18.69632493
21/05/2025,MARRICKVILLE,NSW,2204,4,3,,247,House,PRIVATE TREATY,752000,2870000,-33.9049685,151.150272,6.631670059
12/08/2025,CARRARA,QLD,4211,3,3,4,1191,House,PRIVATE TREATY,670000,2860000,-28.0169188,153.3851703,70.41783363
20/04/2025,WATERLOO CORNER,SA,5110,,,,,Vacantland,PRIVATE TREATY,495000,2850000,-34.7020628,138.5525782,25.45624843
9/05/2025,FORESTVILLE,NSW,2087,5,3,3,714,House,PRIOR TO AUCTION,752000,2850000,-33.754796,151.2133578,12.76963927
9/05/2025,HAMILTON SOUTH,NSW,2303,4,2,1,626,House,AUCTION,752000,2850000,-32.9354478,151.7492526,115.2072033
15/05/2025,TENNYSON,QLD,4105,5,4,2,625,House,PRIVATE TREATY,670000,2850000,-27.5258566,152.9968731,6.831577879
20/05/2025,BAULKHAM HILLS,NSW,2153,4,3,2,898,House,PRIVATE TREATY,752000,2850000,-33.7702864,150.9986378,22.33048504
13/08/2025,PALM BEACH,QLD,4221,5,3,2,276,House,PRIVATE TREATY,670000,2850000,-28.1107396,153.4498564,82.60411733
15/08/2025,BEVERLY HILLS,NSW,2209,5,5,2,512,House,PRIOR TO AUCTION,752000,2850000,-33.9562975,151.070758,15.92840044
15/08/2025,CLONTARF,NSW,2093,3,2,2,436,House,PRIVATE TREATY,752000,2850000,-33.8112684,151.2605155,8.098382309
24/05/2025,CARLINGFORD,NSW,2118,4,3,2,879,House,AUCTION,752000,2840000,-33.7657484,151.0557212,18.24329378
11/08/2025,CLEAR ISLAND WATERS,QLD,4226,5,3,2,600,House,PRIVATE TREATY,670000,2830000,-28.0391017,153.4029019,73.4214499
12/05/2025,DALKEITH,WA,6009,2,1,2,1229,House,PRIVATE TREATY,505000,2828000,-31.9969765,115.7990717,7.385521618
19/03/2025,PAGE,ACT,2614,9,3,5,2681,House,AUCTION,980000,2825000,-35.2418434,149.0551652,7.473213152
28/04/2025,GRANGE,SA,5022,6,3,3,907,House,PRIVATE TREATY,495000,2825000,-34.9037934,138.4903106,10.37620069
6/05/2025,BELROSE,NSW,2085,5,4,4,689,House,PRIOR TO AUCTION,752000,2825000,-33.729678,151.2112577,15.54946701
24/05/2025,IVANHOE EAST,VIC,3079,4,1,2,,House,AUCTION,550000,2825000,-37.7758606,145.0565969,9.265964048
5/08/2025,CITY BEACH,WA,6015,4,2,2,961,House,PRIVATE TREATY,505000,2825000,-31.920601,115.7596089,10.31837889
6/08/2025,GRANGE,SA,5022,4,2,2,560,House,PRIVATE TREATY,495000,2825000,-34.902289,138.4937155,10.12231953
24/05/2025,PENSHURST,NSW,2222,8,5,6,803,House,AUCTION,752000,2820000,-33.9579724,151.0819069,15.23633384
1/05/2025,WAKERLEY,QLD,4154,5,4,5,700,House,PRIVATE TREATY,670000,2800000,-27.4768134,153.1623431,13.75020407
2/05/2025,GLENUNGA,SA,5064,4,2,2,667,House,PRIVATE TREATY,495000,2800000,-34.9532364,138.6395935,4.566731196
6/05/2025,SHELLHARBOUR,NSW,2529,5,3,3,552,House,PRIVATE TREATY,752000,2800000,-34.5782972,150.8643357,84.7357206
8/05/2025,BALGOWLAH,NSW,2093,3,1,2,,Semidetached,PRIOR TO AUCTION,752000,2800000,-33.791922,151.264302,10.07920068
9/05/2025,BLACKBURN,VIC,3130,5,3,3,696,House,PRIVATE TREATY,550000,2800000,-37.8160375,145.1620301,17.51096995
19/05/2025,ROBINA,QLD,4226,5,3,4,966,House,PRIVATE TREATY,670000,2800000,-28.0575796,153.4122781,75.65318615
20/05/2025,GRAYS POINT,NSW,2232,4,3,2,740,House,PRIVATE TREATY,752000,2800000,-34.0616555,151.0856839,24.10524752
22/05/2025,BELLBRAE,VIC,3228,6,3,3,2663,House,PRIVATE TREATY,550000,2800000,-38.3158183,144.2748779,82.14474849
22/05/2025,TORQUAY,VIC,3228,6,3,2,2663,House,PRIVATE TREATY,550000,2800000,,,
22/05/2025,SWANBOURNE,WA,6010,4,2,2,352,House,PRIVATE TREATY,505000,2800000,-31.9819613,115.7600615,9.931218997
12/08/2025,MERMAID WATERS,QLD,4218,4,2,2,841,House,AUCTION,670000,2800000,-28.0499626,153.4293618,75.80251544
14/08/2025,SURRY HILLS,NSW,2010,4,2,,,Terrace,PRIOR TO AUCTION,752000,2800000,-33.8832847,151.2101396,1.500699211
14/08/2025,SOUTHBANK,VIC,3006,3,3,2,,Apartment/Unit/Flat,PRIVATE TREATY,410000,2800000,-37.822342,144.9651469,0.915314782
16/08/2025,BOX HILL,NSW,2765,5,4,3,700,House,AUCTION,752000,2800000,-33.6613804,150.9183423,35.44124389
28/04/2025,BICTON,WA,6157,4,2,2,1265,House,PRIVATE TREATY,505000,2790000,-32.0335252,115.7813339,11.40940946
16/08/2025,FIVE DOCK,NSW,2046,3,1,4,430,House,AUCTION,752000,2780000,-33.864146,151.1293202,7.333761315
30/04/2025,BURLEIGH WATERS,QLD,4220,4,3,2,,House,PRIVATE TREATY,670000,2775000,-28.0744252,153.436246,78.46557122
12/08/2025,STANMORE,NSW,2048,3,1,1,,House,PRIOR TO AUCTION,752000,2775000,-33.889561,151.1711472,4.072793779
15/05/2025,BROADBEACH,QLD,4218,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,660000,2765000,-28.0299315,153.4312764,74.03066771
30/04/2025,NEDLANDS,WA,6009,3,2,2,219,House,PRIVATE TREATY,505000,2760000,-31.9891967,115.8151074,5.66632806
13/08/2025,CAMBERWELL,VIC,3124,5,3,2,603,House,PRIVATE TREATY,550000,2758000,-37.8397713,145.0928564,11.76338234
13/08/2025,CAMBERWELL,VIC,3124,5,3,2,603,House,AUCTION,550000,2758000,-37.8397713,145.0928564,11.76338234
6/05/2025,UPPER MOUNT GRAVATT,QLD,4122,,,,1376,Vacantland,PRIVATE TREATY,670000,2750000,-27.5596372,153.0817558,11.57952198
8/05/2025,OATLEY,NSW,2223,4,2,2,622,House,PRIVATE TREATY,752000,2750000,-33.987868,151.0730823,18.10138329
8/05/2025,BUDERIM,QLD,4556,5,3,2,708,House,PRIVATE TREATY,670000,2750000,-26.6784102,153.068311,87.70956941
9/05/2025,DUDLEY,NSW,2290,6,3,2,1933,House,PRIVATE TREATY,752000,2750000,-32.9911523,151.7261256,108.7060917
13/05/2025,AULDANA,SA,5072,5,4,2,1799,House,PRIVATE TREATY,495000,2750000,-34.9141562,138.6863787,8.050958208
20/05/2025,NEWCASTLE,NSW,2300,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,645000,2750000,-32.9148056,151.7845845,118.7211494
23/05/2025,FLOREAT,WA,6014,3,3,4,335,Apartment/Unit/Flat,PRIVATE TREATY,396000,2750000,-31.946804,115.7884571,6.892705501
7/08/2025,DOONAN,QLD,4562,,,,5018,Acreage/Semirural,PRIVATE TREATY,670000,2750000,-26.4580845,152.9968384,112.0395333
15/08/2025,NORTH EPPING,NSW,2121,5,3,2,739,House,PRIOR TO AUCTION,752000,2750000,-33.7623248,151.09785,15.70880098
15/08/2025,AVALON BEACH,NSW,2107,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,645000,2750000,-33.6341896,151.3293749,28.44436362
16/08/2025,CAMBERWELL,VIC,3124,4,2,2,599,House,AUCTION,550000,2750000,-37.8467243,145.0896381,11.70233581
17/04/2025,BURNSIDE,SA,5066,5,5,2,751,House,PRIVATE TREATY,495000,2745000,-34.9416484,138.6686494,6.453464848
23/05/2025,RYDE,NSW,2112,5,3,2,441,Semidetached,PRIVATE TREATY,752000,2738000,-33.811055,151.103753,11.66748067
9/05/2025,TURRAMURRA,NSW,2074,3,2,2,765,House,AUCTION,752000,2725000,-33.720465,151.143735,17.61424564
19/05/2025,HAWTHORN,VIC,3122,3,1,4,763,House,AUCTION,550000,2725000,-37.8177694,145.0228041,5.265135976
23/05/2025,ALEXANDRIA,NSW,2015,4,2,2,214,House,AUCTION,752000,2725000,-33.8983915,151.192377,3.491772172
14/06/2025,O'CONNOR,ACT,2602,4,3,2,663,House,AUCTION,980000,2720000,-35.2544616,149.1250231,5.250442622
21/05/2025,FOREST LODGE,NSW,2037,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,645000,2718000,-33.8777361,151.1778848,2.945725607
30/04/2025,SALTER POINT,WA,6152,4,3,2,425,House,PRIVATE TREATY,505000,2710000,-32.0264002,115.8708582,7.87802382
10/05/2025,BOX HILL SOUTH,VIC,3128,5,4,2,602,House,AUCTION,550000,2705000,-37.8363214,145.1169028,13.75443182
7/08/2025,STAFFORD,QLD,4053,5,3,2,708,House,PRIVATE TREATY,670000,2703000,-27.4095441,153.0158219,6.627784029
17/04/2025,HOVE,SA,5048,4,2,2,789,House,PRIVATE TREATY,495000,2700000,-35.0085962,138.5254927,11.21615959
30/04/2025,BROADBEACH WATERS,QLD,4218,4,3,2,1027,House,PRIVATE TREATY,670000,2700000,-28.0276183,153.3970579,72.03403067
9/05/2025,CONCORD,NSW,2137,3,2,2,512,House,PRIVATE TREATY,752000,2700000,-33.8614544,151.0948905,10.53355611
9/05/2025,BURLEIGH HEADS,QLD,4220,5,3,4,539,House,PRIVATE TREATY,670000,2700000,-28.0784119,153.4460493,79.34620758
21/05/2025,SURFERS PARADISE,QLD,4217,3,2,1,,Apartment/Unit/Flat,AUCTION,660000,2700000,-28.0146787,153.431624,72.63764135
22/05/2025,LEICHHARDT,NSW,2040,5,3,,328,House,PRIOR TO AUCTION,752000,2700000,-33.882987,151.1544579,5.18897364
23/05/2025,DOONAN,QLD,4562,4,3,6,4000,House,PRIVATE TREATY,670000,2700000,-26.4451475,152.9905321,113.4888307
17/06/2025,CULLEN BAY,NT,820,3,2,4,846,House,PRIVATE TREATY,460000,2700000,,,
12/08/2025,AVALON BEACH,NSW,2107,4,2,3,626,House,PRIOR TO AUCTION,752000,2700000,-33.6261631,151.3290821,29.25436802
14/08/2025,LEICHHARDT,NSW,2040,3,2,1,246,House,PRIOR TO AUCTION,752000,2700000,-33.8861139,151.1524308,5.47349358
14/08/2025,WOOLLOONGABBA,QLD,4102,6,5,2,481,House,PRIVATE TREATY,670000,2700000,-27.4934043,153.0389058,3.107013395
15/08/2025,HUNTERS HILL,NSW,2110,3,2,3,558,House,PRIVATE TREATY,752000,2700000,-33.8279307,151.1385665,7.952688919
15/08/2025,REDHEAD,NSW,2290,5,3,2,683,House,PRIVATE TREATY,752000,2700000,-33.014012,151.7107224,105.7960752
15/08/2025,BYRON BAY,NSW,2481,4,3,2,800,House,PRIVATE TREATY,752000,2700000,-28.6591115,153.6145675,621.46752
21/03/2025,RED HILL,ACT,2603,4,2,2,880,House,PRIVATE TREATY,980000,2680000,-35.341811,149.135101,5.790924088
7/05/2025,FORESTVILLE,NSW,2087,5,3,2,721,House,PRIVATE TREATY,752000,2678000,-33.7555783,151.2204645,12.72429551
30/04/2025,STIRLING,SA,5152,5,3,3,4000,House,PRIVATE TREATY,495000,2675000,-35.0059345,138.7245167,14.27799708
20/05/2025,CRONULLA,NSW,2230,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,645000,2675000,-34.0712952,151.1561291,22.85930044
23/05/2025,CREMORNE,NSW,2090,3,2,2,186,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,2675000,-33.8351905,151.2276519,4.241080162
11/08/2025,ROYSTON PARK,SA,5070,4,2,4,645,House,PRIVATE TREATY,495000,2670000,-34.8964015,138.6247634,4.19274266
19/05/2025,BURLEIGH HEADS,QLD,4220,5,5,2,615,House,PRIVATE TREATY,670000,2665000,-28.0862693,153.4460265,80.08672278
10/05/2025,PEAKHURST,NSW,2210,5,3,3,,House,AUCTION,752000,2660000,-33.955243,151.0684454,16.03035093
1/05/2025,DULWICH,SA,5065,3,2,2,571,House,AUCTION,495000,2650000,-34.9341539,138.6304262,2.86388714
10/05/2025,TEMPLESTOWE,VIC,3106,8,7,8,4096,House,AUCTION,550000,2650000,-37.7636599,145.1487846,17.28652221
14/05/2025,CLAREMONT,WA,6010,4,3,2,,Apartment/Unit/Flat,PRIVATE TREATY,396000,2650000,-31.9820447,115.7799195,8.156987964
20/05/2025,CROYDON,NSW,2132,3,1,3,,House,PRIVATE TREATY,752000,2650000,-33.8891495,151.1075836,9.559306939
16/06/2025,YARRALUMLA,ACT,2600,4,2,2,617,House,PRIVATE TREATY,980000,2650000,-35.3035172,149.1024971,0.666974519
4/08/2025,COTTESLOE,WA,6011,4,3,2,352,House,PRIVATE TREATY,505000,2650000,-31.9909124,115.7620368,10.09108577
12/08/2025,DENISTONE,NSW,2114,4,1,2,822,House,PRIVATE TREATY,752000,2650000,-33.797589,151.085298,13.9223448
14/08/2025,ALEXANDRIA,NSW,2015,3,2,1,153,House,PRIOR TO AUCTION,752000,2650000,-33.9027582,151.1926227,3.927852488
15/08/2025,ST IVES,NSW,2075,3,1,,1131,House,PRIVATE TREATY,752000,2650000,-33.7250283,151.1687447,16.47480783
16/08/2025,DURAL,NSW,2158,4,3,2,,House,AUCTION,752000,2650000,-33.716664,151.032162,23.55218605
20/06/2025,NIGHTCLIFF,NT,810,4,4,3,923,House,PRIVATE TREATY,460000,2630000,-12.3788996,130.8466323,9.040880715
7/05/2025,KELLYVILLE,NSW,2155,6,3,3,703,House,PRIVATE TREATY,752000,2625000,-33.7159884,150.9553027,28.98467965
9/05/2025,CARSS PARK,NSW,2221,4,2,2,,House,PRIVATE TREATY,752000,2625000,-33.9861532,151.114669,15.53594064
9/05/2025,CLAREMONT,WA,6010,5,3,5,773,House,PRIVATE TREATY,505000,2625000,-31.9699784,115.7907613,6.78208778
9/05/2025,HALLS HEAD,WA,6210,4,2,9,848,House,PRIVATE TREATY,505000,2625000,-32.53809,115.7059527,66.18411003
15/08/2025,PICNIC POINT,NSW,2213,5,4,2,429,House,PRIVATE TREATY,752000,2620000,-33.9644677,151.0068096,21.38423911
15/08/2025,EASTWOOD,NSW,2122,5,3,2,689,House,AUCTION,752000,2620000,-33.7889921,151.0666867,15.88189498
14/05/2025,TOORAK GARDENS,SA,5065,5,2,7,870,House,PRIVATE TREATY,495000,2619000,-34.9347739,138.6360926,3.383861594
10/05/2025,CAMBERWELL,VIC,3124,3,1,2,725,House,AUCTION,550000,2610000,-37.8417619,145.0770898,10.48363461
21/05/2025,MOSMAN,NSW,2088,3,2,2,,Townhouse,AUCTION,752000,2610000,-33.8294934,151.2386535,5.284950033
21/05/2025,MOUNT MARTHA,VIC,3934,5,3,2,1404,House,PRIVATE TREATY,550000,2610000,-38.2622224,145.0270339,50.039221
24/05/2025,CROYDON,NSW,2132,3,1,1,426,House,AUCTION,752000,2610000,-33.8889333,151.1086502,9.457777531
8/05/2025,EPPING,NSW,2121,6,4,2,,House,PRIVATE TREATY,752000,2600000,-33.7683753,151.0919542,15.57759508
10/05/2025,KILLARNEY HEIGHTS,NSW,2087,4,3,2,783,House,AUCTION,752000,2600000,-33.7682479,151.2119367,11.27400976
21/05/2025,PYRMONT,NSW,2009,3,2,2,223,Apartment/Unit/Flat,PRIVATE TREATY,645000,2600000,-33.8688092,151.1882805,1.85447284
24/05/2025,NORTH RYDE,NSW,2113,4,3,1,575,House,AUCTION,752000,2600000,-33.79736,151.13364,10.60094988
25/07/2025,SOMERTON PARK,SA,5044,4,2,2,399,House,PRIVATE TREATY,495000,2600000,-34.9927551,138.5116942,10.78270458
13/08/2025,WEDDERBURN,NSW,2560,,,,,Acreage/Semirural,PRIVATE TREATY,752000,2600000,-34.1448231,150.8131422,47.56810706
14/08/2025,CARINGBAH SOUTH,NSW,2229,5,2,3,840,House,PRIVATE TREATY,752000,2600000,-34.0545401,151.1175146,22.13804916
14/08/2025,MAIN BEACH,QLD,4217,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,660000,2600000,-27.9746039,153.4269558,68.72094282
6/05/2025,NORTH EPPING,NSW,2121,5,2,2,866,House,AUCTION,752000,2595000,-33.7620082,151.0885112,16.31053989
21/05/2025,FERGUSON,WA,6236,4,3,2,26900,House,PRIVATE TREATY,505000,2590000,-33.4099567,115.8480814,161.2578485
9/05/2025,MARSFIELD,NSW,2122,5,4,2,345,Semidetached,PRIVATE TREATY,752000,2580000,-33.7913,151.1096611,12.61923558
12/08/2025,WOODEND,VIC,3442,5,7,6,,House,PRIVATE TREATY,550000,2575000,-37.3295401,144.5350955,65.75829168
16/05/2025,DOUBLEVIEW,WA,6018,4,2,6,766,House,PRIVATE TREATY,505000,2570000,-31.9027966,115.7802887,9.60817869
7/08/2025,SEVEN HILLS,QLD,4170,5,2,2,488,House,AUCTION,670000,2570000,-27.4828408,153.0759609,5.408086286
17/05/2025,HIGHGATE,SA,5063,5,2,4,975,House,AUCTION,495000,2560000,-34.9612064,138.6238303,4.265002735
24/05/2025,STRATHMORE,VIC,3041,6,3,2,650,House,AUCTION,550000,2560000,-37.7375718,144.9218064,9.257674878
10/05/2025,WAITARA,NSW,2077,3,1,2,714,House,AUCTION,752000,2558000,-33.7052142,151.1098096,20.41135257
16/08/2025,NORTHCOTE,VIC,3070,4,2,2,,House,AUCTION,550000,2558000,-37.7778005,145.0018571,5.288783121
30/04/2025,TORRENSVILLE,SA,5031,9,7,8,942,Blockofunits,AUCTION,495000,2550000,-34.9229321,138.5659439,3.159558873
1/05/2025,MAIN BEACH,QLD,4217,3,3,2,,Apartment/Unit/Flat,PRIVATE TREATY,660000,2550000,-27.9809953,153.4278398,69.34908259
9/05/2025,ST HUBERTS ISLAND,NSW,2257,4,2,2,854,House,PRIVATE TREATY,752000,2550000,-33.4996909,151.346344,43.0056322
20/05/2025,TARINGA,QLD,4068,4,2,2,1100,House,PRIVATE TREATY,670000,2550000,-27.4919033,152.9767251,5.275694874
12/08/2025,ASHGROVE,QLD,4060,5,3,2,911,House,PRIVATE TREATY,670000,2550000,-27.45387,152.9752003,5.058783867
13/08/2025,EPPING,NSW,2121,5,3,2,695,House,AUCTION,752000,2550000,-33.7718287,151.0708887,16.73292788
13/08/2025,TINGIRA HEIGHTS,NSW,2290,6,3,8,,House,PRIVATE TREATY,752000,2550000,-32.9913995,151.6676486,106.3836773
15/08/2025,POTTS POINT,NSW,2011,2,2,1,103,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,2550000,-33.8753121,151.2224447,1.443699789
16/08/2025,CASTLE HILL,NSW,2154,5,3,3,700,House,PRIOR TO AUCTION,752000,2550000,-33.720941,150.9757738,27.13671962
16/08/2025,ROZELLE,NSW,2039,3,2,,196,House,AUCTION,752000,2550000,-33.8655637,151.1750514,3.111445951
16/05/2025,COORPAROO,QLD,4151,5,3,2,405,House,PRIVATE TREATY,670000,2535000,-27.500546,153.0697371,5.755653006
6/05/2025,BANKSTOWN,NSW,2200,8,5,5,682,House,AUCTION,752000,2530000,-33.9217359,151.0302873,17.44143846
8/05/2025,INGLEWOOD,WA,6052,4,2,2,736,House,PRIVATE TREATY,505000,2530000,-31.9202333,115.8873575,4.695774396
9/05/2025,PENNANT HILLS,NSW,2120,5,4,3,942,House,PRIOR TO AUCTION,752000,2530000,-33.750235,151.080667,17.7660099
12/08/2025,CASUARINA,NSW,2487,5,3,3,720,House,PRIVATE TREATY,752000,2525000,-28.290158,153.5711543,658.3709868
16/05/2025,PELICAN WATERS,QLD,4551,4,2,2,578,House,PRIVATE TREATY,670000,2520000,-26.815576,153.1116517,72.92440323
